identifierHash	country	language	socialNbFollowers	socialNbFollows	socialProductsLiked	productsListed	productsSold	productsPassRate	productsWished	gender	civilityTitle	hasAnyApp	hasAndroidApp	hasIosApp	hasProfilePicture	seniority	seniorityAsMonths	seniorityAsYears	y_value	Validation
6.2222E+18	Etats-Unis	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
-4.96231E+18	Royaume-Uni	en	4	9	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3198	106.6	8.88	FALSE	Training
-4.10784E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
-6.21512E+18	Espagne	es	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Training
-4.11214E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2855	95.17	7.93	FALSE	Training
7.87346E+18	France	fr	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3205	106.83	8.9	FALSE	Training
4.13595E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Validation
3.29505E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	3198	106.6	8.88	FALSE	Validation
-1.54628E+18	Espagne	es	6	8	0	1	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Validation
6.23409E+18	Espagne	es	3	8	24	0	0	0	1	Female	mrs	TRUE	TRUE	FALSE	TRUE	2854	95.13	7.93	FALSE	Training
-4.8387E+18	Australie	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Training
-3.07962E+18	Etats-Unis	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
4.24239E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-3.03509E+18	France	fr	4	8	1	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
6.06341E+18	Italie	it	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Validation
-1.34172E+18	Australie	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
-5.8506E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2854	95.13	7.93	FALSE	Validation
-4.29794E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
-6.42413E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2854	95.13	7.93	FALSE	Training
-5.20487E+18	France	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Validation
5.35547E+18	Australie	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Validation
-4.59398E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Validation
9.07188E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
-3.96713E+18	Etats-Unis	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Validation
-6.86428E+18	Su?de	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
2.16235E+18	Roumanie	en	3	8	0	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
-7.06928E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Validation
-7.35816E+18	Etats-Unis	en	3	8	0	0	0	0	0	Male	mr	TRUE	TRUE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
8.14442E+17	France	fr	4	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2857	95.23	7.94	FALSE	Training
-2.69303E+18	Espagne	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Training
-3.56509E+17	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
8.38276E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Training
2.73345E+16	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3203	106.77	8.9	FALSE	Training
-3.61787E+18	France	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
3.64916E+18	Espagne	es	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
-2.28651E+18	Canada	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
-5.63348E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Validation
-7.70539E+18	Cor?e du Sud	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Validation
7.39467E+18	Royaume-Uni	en	10	8	0	0	2	66	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2854	95.13	7.93	FALSE	Training
2.55324E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Training
-3.73267E+18	France	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-6.66335E+18	Espagne	en	13	18	8	1	0	0	99	Female	mrs	TRUE	TRUE	FALSE	FALSE	2853	95.1	7.92	FALSE	Training
-7.50138E+18	Australie	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2852	95.07	7.92	FALSE	Validation
3.79886E+18	Etats-Unis	en	3	8	2	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	3195	106.5	8.88	FALSE	Validation
-4.26752E+18	France	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Training
6.4566E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
-2.47826E+18	Irlande	en	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	2854	95.13	7.93	FALSE	Training
-4.57654E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Training
-1.48753E+18	Allemagne	de	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Validation
-6.15227E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-5.41496E+18	Pays-Bas	en	8	9	29	25	20	92.8	0	Female	mrs	FALSE	FALSE	FALSE	FALSE	3204	106.8	8.9	FALSE	Validation
8.80818E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
2.51349E+18	France	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
-7.91338E+18	Su?de	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
-5.46281E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Training
6.19945E+18	France	fr	4	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Validation
4.83172E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2858	95.27	7.94	FALSE	Training
4.42395E+18	France	fr	3	8	0	0	0	0	0	Male	mr	TRUE	TRUE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
1.18581E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
7.39995E+17	Espagne	es	3	8	0	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	3203	106.77	8.9	FALSE	Training
-4.90221E+18	Espagne	es	4	8	1	0	0	0	6	Female	mrs	FALSE	FALSE	FALSE	FALSE	2853	95.1	7.92	FALSE	Training
5.66802E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
-4.47306E+18	Etats-Unis	en	5	8	12	0	0	0	3	Female	mrs	FALSE	FALSE	FALSE	FALSE	3196	106.53	8.88	FALSE	Training
9.21465E+18	Espagne	es	4	8	2	0	0	0	1	Female	mrs	TRUE	TRUE	FALSE	FALSE	3196	106.53	8.88	FALSE	Validation
3.41727E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
-9.2535E+17	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-3.30296E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Validation
-1.0207E+18	Thailande	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Training
1.90398E+18	Danemark	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
-2.63848E+17	France	en	3	8	5	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2859	95.3	7.94	FALSE	Validation
7.69772E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Validation
5.11476E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
8.72434E+18	Italie	it	3	8	0	0	0	0	0	Male	mr	TRUE	TRUE	FALSE	TRUE	2852	95.07	7.92	FALSE	Validation
-8.64165E+18	Australie	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
8.84505E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
-5.90745E+18	Allemagne	de	3	8	4	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2854	95.13	7.93	FALSE	Validation
-5.07269E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Training
6.18268E+18	Allemagne	de	3	8	3	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3202	106.73	8.89	FALSE	Validation
5.74293E+18	Italie	it	4	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2858	95.27	7.94	FALSE	Validation
-8.98611E+18	Etats-Unis	en	6	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Training
-6.45095E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Validation
1.33952E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Validation
-3.04574E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Training
-8.41682E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
-6.17514E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3197	106.57	8.88	FALSE	Training
-3.86726E+18	Hong Kong	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Validation
-6.5376E+18	Pays-Bas	en	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3195	106.5	8.88	FALSE	Training
4.6253E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
-2.08474E+18	Italie	it	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Training
-7.87843E+18	Royaume-Uni	en	3	8	2	0	0	0	1	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Training
4.2329E+18	Allemagne	de	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Training
2.80759E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
-6.88683E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
4.44566E+18	Etats-Unis	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Training
7.08068E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Training
1.14842E+18	Irlande	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Validation
-2.29222E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Training
4.42584E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
3.50392E+18	Italie	it	4	8	0	0	0	0	1	Female	mrs	FALSE	FALSE	FALSE	TRUE	3200	106.67	8.89	FALSE	Training
-7.96542E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	2854	95.13	7.93	FALSE	Training
-1.45603E+17	France	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Validation
2.96034E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3199	106.63	8.89	FALSE	Training
8.20081E+18	R?union	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
6.61045E+17	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2854	95.13	7.93	FALSE	Training
-7.11893E+18	Royaume-Uni	en	3	8	14	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
6.91749E+17	Royaume-Uni	en	4	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2853	95.1	7.92	FALSE	Validation
4.06156E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
2.11352E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Validation
-3.34227E+18	Philippines	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2854	95.13	7.93	FALSE	Training
-1.06574E+18	Danemark	en	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	2859	95.3	7.94	FALSE	Validation
1.04098E+18	Italie	it	3	8	3	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Validation
-6.89029E+18	Etats-Unis	en	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3201	106.7	8.89	FALSE	Training
7.06172E+18	Su?de	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Validation
-7.22539E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2854	95.13	7.93	FALSE	Training
-4.95395E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2859	95.3	7.94	FALSE	Training
3.9956E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3205	106.83	8.9	FALSE	Training
3.37145E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Training
-6.69902E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Validation
-3.00841E+18	Pays-Bas	en	3	8	10	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Validation
5.69066E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Training
3.08039E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
-6.71969E+18	Royaume-Uni	en	3	8	1	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Validation
-1.77911E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
-4.95918E+18	Italie	it	4	8	1	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2854	95.13	7.93	FALSE	Training
-5.63369E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
-6.88672E+18	Royaume-Uni	en	3	8	12	0	0	0	1	Male	mr	TRUE	FALSE	TRUE	TRUE	2854	95.13	7.93	FALSE	Training
-5.20231E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
-4.51821E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
-5.26982E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	TRUE	TRUE	FALSE	TRUE	3201	106.7	8.89	FALSE	Validation
-6.10397E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3199	106.63	8.89	FALSE	Training
4.37367E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Validation
3.69585E+18	Italie	it	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Validation
-2.28941E+18	Espagne	es	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	2855	95.17	7.93	FALSE	Training
-4.68844E+18	Jordanie	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
-8.2341E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2854	95.13	7.93	FALSE	Training
6.92664E+17	Su?de	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Training
-7.805E+18	France	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Training
8.1569E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Validation
8.05231E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3204	106.8	8.9	FALSE	Training
7.78286E+18	France	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Validation
-1.59644E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Training
4.47939E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Validation
-3.87712E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3201	106.7	8.89	FALSE	Validation
8.58345E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
2.3762E+18	Maroc	fr	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
4.7353E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3196	106.53	8.88	FALSE	Validation
1.70256E+18	France	fr	4	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
6.54996E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
-4.9972E+17	France	fr	4	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3199	106.63	8.89	FALSE	Training
-3.7231E+18	Etats-Unis	en	3	8	1	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Validation
4.41336E+18	Su?de	en	3	8	0	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3199	106.63	8.89	FALSE	Training
7.56133E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2854	95.13	7.93	FALSE	Validation
3.04261E+17	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3197	106.57	8.88	FALSE	Validation
-1.58446E+18	Danemark	en	3	8	49	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	2856	95.2	7.93	FALSE	Training
5.75473E+18	France	fr	3	8	1	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3203	106.77	8.9	FALSE	Training
-1.90909E+17	Italie	en	6	12	0	0	1	0	1	Male	mr	TRUE	FALSE	TRUE	TRUE	3203	106.77	8.9	FALSE	Training
1.58506E+18	Royaume-Uni	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Validation
7.91703E+18	France	fr	5	8	0	0	0	0	2	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
-1.61866E+18	Pays-Bas	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3198	106.6	8.88	FALSE	Training
-5.25773E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
-7.32064E+18	Japon	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Validation
-1.62689E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2854	95.13	7.93	FALSE	Validation
1.52317E+18	Espagne	es	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3202	106.73	8.89	FALSE	Training
1.14328E+18	Allemagne	de	10	13	118	0	0	0	189	Female	mrs	TRUE	FALSE	TRUE	TRUE	2855	95.17	7.93	FALSE	Validation
1.36188E+18	Italie	it	3	8	1	1	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3195	106.5	8.88	FALSE	Validation
4.51886E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
-6.32123E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2852	95.07	7.92	FALSE	Validation
-6.53759E+18	Italie	it	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3195	106.5	8.88	FALSE	Training
-1.78816E+17	Singapour	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3205	106.83	8.9	FALSE	Training
-5.87808E+18	Finlande	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Validation
7.48863E+18	G?orgie	en	3	8	1	0	0	0	0	Female	mrs	TRUE	FALSE	TRUE	TRUE	3203	106.77	8.9	FALSE	Training
-6.89628E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Validation
1.1459E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3203	106.77	8.9	FALSE	Training
2.27134E+18	France	fr	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2859	95.3	7.94	FALSE	Training
-8.52678E+18	Italie	it	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3199	106.63	8.89	FALSE	Training
-4.06356E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2854	95.13	7.93	FALSE	Training
5.50111E+18	France	en	3	8	0	0	0	0	0	Male	mr	FALSE	FALSE	FALSE	TRUE	2856	95.2	7.93	FALSE	Training
4.90603E+18	Allemagne	de	3	8	0	0	0	0	0	Male	mr	TRUE	FALSE	TRUE	TRUE	3199	106.63	8.89	FALSE	Validation
-2.52921E+18	Allemagne	de	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2855	95.17	7.93	FALSE	Training
-5.20219E+18	Royaume-Uni	en	3	8	0	1	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	2858	95.27	7.94	FALSE	Training
-5.93734E+18	Etats-Unis	en	3	8	0	0	0	0	0	Female	mrs	FALSE	FALSE	FALSE	TRUE	3195	106.5	8.88	FALSE	Training
